ID,Criticality,C_LOW,C_HIGH,Period,Deadline,AP,RP,Flag,U_LOW,U_HIGH,set_id,system_total_utilization,system_target_u_norm,system_cores
4,LOW,10.593611736544421,10.593611736544421,62,62,1.0593611736544422,1.0593611736544422,7,0.17086470542813584,0.17086470542813584,9,4.8,0.6,8
5,LOW,2.4278396146609427,2.4278396146609427,67,67,0.24278396146609427,0.24278396146609427,7,0.03623641215911855,0.03623641215911855,9,4.8,0.6,8
6,HIGH,9.877611046593602,19.755222093187204,45,45,0.9877611046593602,0.9877611046593602,7,0.21950246770208004,0.4390049354041601,9,4.8,0.6,8
7,LOW,14.251427548536974,14.251427548536974,81,81,1.4251427548536975,1.4251427548536975,7,0.17594354998193795,0.17594354998193795,9,4.8,0.6,8
8,LOW,9.794166543548206,9.794166543548206,90,90,0.9794166543548206,0.9794166543548206,8,0.10882407270609118,0.10882407270609118,9,4.8,0.6,8
9,HIGH,10.109027013268443,20.218054026536887,77,77,1.0109027013268443,1.0109027013268443,2,0.1312860651073824,0.2625721302147648,9,4.8,0.6,8
10,LOW,2.871049381898566,2.871049381898566,59,59,0.2871049381898566,0.2871049381898566,4,0.04866185393048417,0.04866185393048417,9,4.8,0.6,8
11,HIGH,5.377668108471755,10.75533621694351,41,41,0.5377668108471755,0.5377668108471755,1,0.13116263679199403,0.26232527358398805,9,4.8,0.6,8
12,LOW,23.729247423564367,23.729247423564367,85,85,2.3729247423564366,2.3729247423564366,7,0.2791676167478161,0.2791676167478161,9,4.8,0.6,8
13,HIGH,10.891022619111979,21.782045238223958,48,48,1.0891022619111979,1.0891022619111979,5,0.2268963045648329,0.4537926091296658,9,4.8,0.6,8
14,LOW,13.808816997752247,13.808816997752247,34,34,1.380881699775225,1.380881699775225,2,0.40614167640447785,0.40614167640447785,9,4.8,0.6,8
15,HIGH,6.665888568668587,13.331777137337173,54,54,0.6665888568668588,0.6665888568668588,2,0.12344238090127012,0.24688476180254024,9,4.8,0.6,8
16,LOW,1.865423975284077,1.865423975284077,29,29,0.18654239752840773,0.18654239752840773,5,0.06432496466496818,0.06432496466496818,9,4.8,0.6,8
17,LOW,7.901498273696776,7.901498273696776,10,10,0.7901498273696776,0.7901498273696776,1,0.7901498273696775,0.7901498273696775,9,4.8,0.6,8
18,LOW,17.71323863057438,17.71323863057438,34,34,1.7713238630574382,1.7713238630574382,7,0.5209776067815994,0.5209776067815994,9,4.8,0.6,8
19,HIGH,24.41865668862698,48.83731337725396,61,61,2.4418656688626985,2.4418656688626985,8,0.40030584735454067,0.8006116947090813,9,4.8,0.6,8
20,LOW,1.82315508111459,1.82315508111459,32,32,0.18231550811145902,0.18231550811145902,4,0.05697359628483094,0.05697359628483094,9,4.8,0.6,8
1,LOW,20.15072271261126,20.15072271261126,68,68,2.015072271261126,2.015072271261126,3,0.29633415753840087,0.29633415753840087,10,5.6,0.7,8
2,HIGH,3.855144785499105,7.71028957099821,33,33,0.3855144785499105,0.3855144785499105,8,0.11682256925754864,0.23364513851509727,10,5.6,0.7,8
3,LOW,82.06698949463897,82.06698949463897,95,95,8.206698949463897,8.206698949463897,4,0.8638630473119892,0.8638630473119892,10,5.6,0.7,8
4,HIGH,3.7713776560959333,7.542755312191867,83,83,0.37713776560959333,0.37713776560959333,8,0.045438285013204016,0.09087657002640803,10,5.6,0.7,8
5,LOW,9.53557846039038,9.53557846039038,20,20,0.9535578460390379,0.9535578460390379,3,0.47677892301951896,0.47677892301951896,10,5.6,0.7,8
6,LOW,10.142811859312829,10.142811859312829,32,32,1.014281185931283,1.014281185931283,6,0.3169628706035259,0.3169628706035259,10,5.6,0.7,8
7,LOW,25.033775976945936,25.033775976945936,81,81,2.503377597694594,2.503377597694594,3,0.3090589626783449,0.3090589626783449,10,5.6,0.7,8
8,HIGH,4.420045373068078,8.840090746136156,74,74,0.4420045373068078,0.4420045373068078,7,0.05973034287929835,0.1194606857585967,10,5.6,0.7,8
9,LOW,19.777975468925234,19.777975468925234,99,99,1.9777975468925235,1.9777975468925235,2,0.19977752998914378,0.19977752998914378,10,5.6,0.7,8
10,LOW,2.771409350522892,2.771409350522892,33,33,0.2771409350522892,0.2771409350522892,2,0.08398210153099672,0.08398210153099672,10,5.6,0.7,8
11,LOW,0.1209741707248253,0.1209741707248253,17,17,0.012097417072482531,0.012097417072482531,2,0.007116127689695606,0.007116127689695606,10,5.6,0.7,8
12,HIGH,8.971132321861877,17.942264643723753,20,20,0.8971132321861877,0.8971132321861877,3,0.44855661609309383,0.8971132321861877,10,5.6,0.7,8
13,LOW,38.28022866856656,38.28022866856656,73,73,3.828022866856656,3.828022866856656,3,0.5243866940899529,0.5243866940899529,10,5.6,0.7,8
14,HIGH,17.97679379280931,35.95358758561862,96,96,1.7976793792809311,1.7976793792809311,8,0.18725826867509698,0.37451653735019397,10,5.6,0.7,8
15,LOW,18.558343378171877,18.558343378171877,72,72,1.8558343378171878,1.8558343378171878,8,0.25775476914127604,0.25775476914127604,10,5.6,0.7,8
16,LOW,39.225759579672705,39.225759579672705,54,54,3.9225759579672705,3.9225759579672705,7,0.7264029551791241,0.7264029551791241,10,5.6,0.7,8
17,HIGH,43.11758999660139,86.23517999320278,89,89,4.311758999660139,4.311758999660139,5,0.48446730333259985,0.9689346066651997,10,5.6,0.7,8
18,HIGH,0.13284063577819016,0.2656812715563803,44,44,0.013284063577819017,0.013284063577819017,5,0.003019105358595231,0.006038210717190462,10,5.6,0.7,8
19,LOW,7.2902101975623115,7.2902101975623115,93,93,0.7290210197562312,0.7290210197562312,2,0.0783893569630356,0.0783893569630356,10,5.6,0.7,8
20,HIGH,1.9363002321444875,3.872600464288975,17,17,0.19363002321444878,0.19363002321444878,2,0.11390001365555809,0.22780002731111618,10,5.6,0.7,8
1,HIGH,15.837775315322919,31.675550630645837,38,38,1.583777531532292,1.583777531532292,8,0.4167835609295505,0.833567121859101,11,5.6,0.7,8
2,HIGH,9.84440053560715,19.6888010712143,83,83,0.9844400535607151,0.9844400535607151,3,0.11860723536876085,0.2372144707375217,11,5.6,0.7,8
3,HIGH,6.0,12,12,12,0.6000000000000001,0.6000000000000001,3,0.5,1.0,11,5.6,0.7,8
4,HIGH,31.5,63,63,63,3.1500000000000004,3.1500000000000004,7,0.5,1.0,11,5.6,0.7,8
5,LOW,2.165040138349505,2.165040138349505,11,11,0.21650401383495052,0.21650401383495052,8,0.1968218307590459,0.1968218307590459,11,5.6,0.7,8
6,LOW,20.789569077899763,20.789569077899763,28,28,2.0789569077899763,2.0789569077899763,1,0.7424846099249915,0.7424846099249915,11,5.6,0.7,8
7,LOW,11.783052900439987,11.783052900439987,54,54,1.1783052900439988,1.1783052900439988,5,0.21820468334148124,0.21820468334148124,11,5.6,0.7,8
8,LOW,27.85411366186306,27.85411366186306,78,78,2.785411366186306,2.785411366186306,5,0.35710402130593666,0.35710402130593666,11,5.6,0.7,8
9,LOW,5.370362956701033,5.370362956701033,79,79,0.5370362956701034,0.5370362956701034,8,0.06797927793292446,0.06797927793292446,11,5.6,0.7,8
10,HIGH,10.8068411011958,21.6136822023916,64,64,1.08068411011958,1.08068411011958,1,0.16885689220618438,0.33771378441236877,11,5.6,0.7,8
11,HIGH,8.193181042701372,16.386362085402745,23,23,0.8193181042701373,0.8193181042701373,3,0.35622526272614663,0.7124505254522933,11,5.6,0.7,8
12,HIGH,3.533208387985072,7.066416775970144,67,67,0.35332083879850723,0.35332083879850723,2,0.052734453552016,0.105468907104032,11,5.6,0.7,8
13,HIGH,17.264800450182577,34.52960090036515,37,37,1.7264800450182578,1.7264800450182578,5,0.4666162283833129,0.9332324567666258,11,5.6,0.7,8
14,LOW,0.21582634693397607,0.21582634693397607,10,10,0.021582634693397607,0.021582634693397607,4,0.021582634693397607,0.021582634693397607,11,5.6,0.7,8
15,LOW,1.4013432516992714,1.4013432516992714,11,11,0.14013432516992716,0.14013432516992716,6,0.12739484106357013,0.12739484106357013,11,5.6,0.7,8
16,LOW,9.454390654934198,9.454390654934198,39,39,0.9454390654934198,0.9454390654934198,8,0.24242027320344098,0.24242027320344098,11,5.6,0.7,8
17,HIGH,23.986417362512867,47.972834725025734,78,78,2.3986417362512866,2.3986417362512866,1,0.3075181713142675,0.615036342628535,11,5.6,0.7,8
18,LOW,39.60654266244128,39.60654266244128,82,82,3.960654266244128,3.960654266244128,3,0.4830066178346497,0.4830066178346497,11,5.6,0.7,8
19,HIGH,2.8762134709168996,5.752426941833799,36,36,0.28762134709168996,0.28762134709168996,3,0.07989481863658054,0.1597896372731611,11,5.6,0.7,8
20,LOW,5.705174096070035,5.705174096070035,60,60,0.5705174096070035,0.5705174096070035,6,0.09508623493450058,0.09508623493450058,11,5.6,0.7,8
1,HIGH,5.6897275194707175,11.379455038941435,65,65,0.5689727519470718,0.5689727519470718,8,0.08753426953031873,0.17506853906063746,12,5.6,0.7,8
2,HIGH,25.744468871792048,51.488937743584096,60,60,2.574446887179205,2.574446887179205,4,0.42907448119653413,0.8581489623930683,12,5.6,0.7,8
3,LOW,31.758236391498528,31.758236391498528,56,56,3.175823639149853,3.175823639149853,6,0.5671113641339023,0.5671113641339023,12,5.6,0.7,8
4,HIGH,19.724782900152054,39.44956580030411,70,70,1.9724782900152054,1.9724782900152054,1,0.28178261285931505,0.5635652257186301,12,5.6,0.7,8
5,LOW,16.22997384766546,16.22997384766546,92,92,1.622997384766546,1.622997384766546,5,0.176412759213755,0.176412759213755,12,5.6,0.7,8
6,LOW,21.17947985296929,21.17947985296929,82,82,2.117947985296929,2.117947985296929,3,0.2582863396703572,0.2582863396703572,12,5.6,0.7,8
7,HIGH,6.878201381792422,13.756402763584845,64,64,0.6878201381792423,0.6878201381792423,7,0.1074718965905066,0.2149437931810132,12,5.6,0.7,8
8,LOW,2.7437202737427446,2.7437202737427446,50,50,0.27437202737427446,0.27437202737427446,6,0.05487440547485489,0.05487440547485489,12,5.6,0.7,8
9,LOW,4.684705032380147,4.684705032380147,29,29,0.4684705032380147,0.4684705032380147,7,0.1615415528406947,0.1615415528406947,12,5.6,0.7,8
10,LOW,9.910745049770345,9.910745049770345,27,27,0.9910745049770345,0.9910745049770345,1,0.36706463147297574,0.36706463147297574,12,5.6,0.7,8
11,HIGH,10.415344277316933,20.830688554633866,63,63,1.0415344277316934,1.0415344277316934,5,0.16532292503677673,0.33064585007355346,12,5.6,0.7,8
12,HIGH,21.80080293498888,43.60160586997776,86,86,2.180080293498888,2.180080293498888,2,0.2534977085463823,0.5069954170927646,12,5.6,0.7,8
13,LOW,0.07131563892074144,0.07131563892074144,37,37,0.007131563892074144,0.007131563892074144,6,0.0019274497005605795,0.0019274497005605795,12,5.6,0.7,8
14,HIGH,31.906772922421876,63.81354584484375,71,71,3.1906772922421878,3.1906772922421878,8,0.44939116792143485,0.8987823358428697,12,5.6,0.7,8
15,LOW,10.891942799703248,10.891942799703248,70,70,1.089194279970325,1.089194279970325,1,0.15559918285290353,0.15559918285290353,12,5.6,0.7,8
16,HIGH,0.28074574804987495,0.5614914960997499,98,98,0.028074574804987498,0.028074574804987498,8,0.002864752531121173,0.005729505062242346,12,5.6,0.7,8
17,LOW,17.775359523189806,17.775359523189806,82,82,1.7775359523189806,1.7775359523189806,4,0.2167726771120708,0.2167726771120708,12,5.6,0.7,8
18,LOW,22.998021154486896,22.998021154486896,25,25,2.29980211544869,2.29980211544869,8,0.9199208461794758,0.9199208461794758,12,5.6,0.7,8
19,LOW,34.90035104281919,34.90035104281919,55,55,3.490035104281919,3.490035104281919,5,0.6345518371421671,0.6345518371421671,12,5.6,0.7,8
20,LOW,9.26991419981677,9.26991419981677,30,30,0.926991419981677,0.926991419981677,1,0.30899713999389233,0.30899713999389233,12,5.6,0.7,8
1,LOW,18.701185697494278,18.701185697494278,70,70,1.8701185697494278,1.8701185697494278,2,0.2671597956784897,0.2671597956784897,13,5.6,0.7,8
2,HIGH,14.004740446129425,28.00948089225885,57,57,1.4004740446129427,1.4004740446129427,5,0.24569720080928817,0.49139440161857634,13,5.6,0.7,8
3,HIGH,42.976708211392975,85.95341642278595,96,96,4.297670821139298,4.297670821139298,8,0.4476740438686768,0.8953480877373536,13,5.6,0.7,8
4,HIGH,13.599659109577422,27.199318219154843,74,74,1.3599659109577422,1.3599659109577422,6,0.18377917715645165,0.3675583543129033,13,5.6,0.7,8
5,LOW,3.1248031273414085,3.1248031273414085,71,71,0.3124803127341409,0.3124803127341409,8,0.044011311652695895,0.044011311652695895,13,5.6,0.7,8
6,HIGH,48.5,97,97,97,4.8500000000000005,4.8500000000000005,8,0.5,1.0,13,5.6,0.7,8
7,HIGH,37.664196101459396,75.32839220291879,93,93,3.76641961014594,3.76641961014594,5,0.40499135592967095,0.8099827118593419,13,5.6,0.7,8
8,HIGH,28.5,57,57,57,2.85,2.85,7,0.5,1.0,13,5.6,0.7,8
9,HIGH,26.5,53,53,53,2.6500000000000004,2.6500000000000004,8,0.5,1.0,13,5.6,0.7,8
10,HIGH,5.709384989326553,11.418769978653106,84,84,0.5709384989326554,0.5709384989326554,6,0.0679688689205542,0.1359377378411084,13,5.6,0.7,8
11,LOW,3.2310843429079608,3.2310843429079608,34,34,0.3231084342907961,0.3231084342907961,5,0.09503189243846943,0.09503189243846943,13,5.6,0.7,8
12,LOW,7.323776923845834,7.323776923845834,93,93,0.7323776923845835,0.7323776923845835,2,0.07875028950371865,0.07875028950371865,13,5.6,0.7,8
13,LOW,11.334705763307328,11.334705763307328,39,39,1.133470576330733,1.133470576330733,6,0.2906334811104443,0.2906334811104443,13,5.6,0.7,8
14,LOW,11.551043424956486,11.551043424956486,58,58,1.1551043424956486,1.1551043424956486,4,0.1991559211199394,0.1991559211199394,13,5.6,0.7,8
15,LOW,1.9081812764066064,1.9081812764066064,25,25,0.19081812764066064,0.19081812764066064,5,0.07632725105626426,0.07632725105626426,13,5.6,0.7,8
16,LOW,30.411962703361922,30.411962703361922,99,99,3.0411962703361923,3.0411962703361923,2,0.30719154245820124,0.30719154245820124,13,5.6,0.7,8
17,LOW,11.182352937578182,11.182352937578182,52,52,1.1182352937578182,1.1182352937578182,8,0.21504524879958042,0.21504524879958042,13,5.6,0.7,8
18,LOW,5.0356832346103335,5.0356832346103335,50,50,0.5035683234610334,0.5035683234610334,8,0.10071366469220668,0.10071366469220668,13,5.6,0.7,8
19,LOW,6.276513795887973,6.276513795887973,35,35,0.6276513795887974,0.6276513795887974,4,0.17932896559679923,0.17932896559679923,13,5.6,0.7,8
20,LOW,17.270306952526262,17.270306952526262,27,27,1.7270306952526262,1.7270306952526262,4,0.6396409982417134,0.6396409982417134,13,5.6,0.7,8
1,HIGH,25.913208344829197,51.826416689658394,99,99,2.5913208344829197,2.5913208344829197,3,0.26174957924069897,0.5234991584813979,14,5.6,0.7,8
2,LOW,2.209997037162439,2.209997037162439,11,11,0.2209997037162439,0.2209997037162439,8,0.20090882156022172,0.20090882156022172,14,5.6,0.7,8
3,HIGH,9.42196201060196,18.84392402120392,57,57,0.9421962010601961,0.9421962010601961,6,0.16529757913336773,0.33059515826673547,14,5.6,0.7,8
4,HIGH,1.141702758988643,2.283405517977286,20,20,0.1141702758988643,0.1141702758988643,2,0.05708513794943215,0.1141702758988643,14,5.6,0.7,8
5,LOW,10.601456697303773,10.601456697303773,94,94,1.0601456697303773,1.0601456697303773,6,0.11278145422663588,0.11278145422663588,14,5.6,0.7,8
6,LOW,10.530014240927141,10.530014240927141,44,44,1.0530014240927141,1.0530014240927141,4,0.23931850547561684,0.23931850547561684,14,5.6,0.7,8
7,LOW,46.53111896384162,46.53111896384162,49,49,4.6531118963841624,4.6531118963841624,6,0.9496146727314616,0.9496146727314616,14,5.6,0.7,8
8,HIGH,2.045883453880253,4.091766907760506,15,15,0.20458834538802528,0.20458834538802528,4,0.13639223025868352,0.27278446051736704,14,5.6,0.7,8
9,LOW,2.7315746328420736,2.7315746328420736,97,97,0.27315746328420737,0.27315746328420737,5,0.028160563225176016,0.028160563225176016,14,5.6,0.7,8
10,LOW,10.326382106025832,10.326382106025832,50,50,1.0326382106025833,1.0326382106025833,1,0.20652764212051664,0.20652764212051664,14,5.6,0.7,8
11,LOW,32.317024644947544,32.317024644947544,93,93,3.2317024644947545,3.2317024644947545,4,0.34749488865534994,0.34749488865534994,14,5.6,0.7,8
12,HIGH,12.612439802876974,25.224879605753948,61,61,1.2612439802876976,1.2612439802876976,7,0.2067613082438848,0.4135226164877696,14,5.6,0.7,8
13,HIGH,8.303501261486778,16.607002522973556,31,31,0.8303501261486779,0.8303501261486779,5,0.2678548794027993,0.5357097588055986,14,5.6,0.7,8
14,LOW,9.10297861467078,9.10297861467078,73,73,0.910297861467078,0.910297861467078,4,0.12469833718727097,0.12469833718727097,14,5.6,0.7,8
15,HIGH,2.756239192409695,5.51247838481939,10,10,0.2756239192409695,0.2756239192409695,2,0.2756239192409695,0.551247838481939,14,5.6,0.7,8
16,LOW,1.894920750283891,1.894920750283891,17,17,0.1894920750283891,0.1894920750283891,8,0.1114659264872877,0.1114659264872877,14,5.6,0.7,8
17,LOW,15.377685325117401,15.377685325117401,30,30,1.5377685325117403,1.5377685325117403,7,0.5125895108372467,0.5125895108372467,14,5.6,0.7,8
18,HIGH,17.368564203436186,34.73712840687237,70,70,1.7368564203436188,1.7368564203436188,4,0.24812234576337408,0.49624469152674816,14,5.6,0.7,8
19,LOW,85.0,85,85,85,8.5,8.5,6,1.0,1.0,14,5.6,0.7,8
20,HIGH,2.0318912538130043,4.063782507626009,28,28,0.20318912538130043,0.20318912538130043,3,0.07256754477903586,0.14513508955807172,14,5.6,0.7,8
1,LOW,4.734862803693929,4.734862803693929,24,24,0.4734862803693929,0.4734862803693929,7,0.1972859501539137,0.1972859501539137,15,6.4,0.8,8
2,LOW,12.442055965374427,12.442055965374427,42,42,1.2442055965374428,1.2442055965374428,3,0.2962394277470102,0.2962394277470102,15,6.4,0.8,8
3,LOW,13.346234180858197,13.346234180858197,21,21,1.3346234180858199,1.3346234180858199,7,0.6355349609932475,0.6355349609932475,15,6.4,0.8,8
4,HIGH,1.3914087891645295,2.782817578329059,12,12,0.13914087891645296,0.13914087891645296,7,0.11595073243037746,0.2319014648607549,15,6.4,0.8,8
5,LOW,9.778682240432483,9.778682240432483,67,67,0.9778682240432484,0.9778682240432484,8,0.14595048120048482,0.14595048120048482,15,6.4,0.8,8
6,LOW,3.08169253136668,3.08169253136668,33,33,0.308169253136668,0.308169253136668,2,0.09338462216262666,0.09338462216262666,15,6.4,0.8,8
7,HIGH,42.780219510674385,85.56043902134877,100,100,4.278021951067439,4.278021951067439,7,0.42780219510674383,0.8556043902134877,15,6.4,0.8,8
8,LOW,3.558879368219051,3.558879368219051,79,79,0.3558879368219051,0.3558879368219051,6,0.04504910592682343,0.04504910592682343,15,6.4,0.8,8
9,HIGH,29.902781025269576,59.80556205053915,91,91,2.9902781025269576,2.9902781025269576,4,0.3286019892886767,0.6572039785773534,15,6.4,0.8,8
10,HIGH,10.916631537794421,21.833263075588842,49,49,1.0916631537794421,1.0916631537794421,2,0.22278839873049838,0.44557679746099677,15,6.4,0.8,8
11,HIGH,13.5,27,27,27,1.35,1.35,8,0.5,1.0,15,6.4,0.8,8
12,LOW,15.680321227284951,15.680321227284951,52,52,1.5680321227284952,1.5680321227284952,1,0.30154463898624906,0.30154463898624906,15,6.4,0.8,8
13,LOW,29.222944973078604,29.222944973078604,34,34,2.9222944973078606,2.9222944973078606,8,0.8594983815611354,0.8594983815611354,15,6.4,0.8,8
14,HIGH,13.5,27,27,27,1.35,1.35,5,0.5,1.0,15,6.4,0.8,8
15,LOW,7.8108994014064255,7.8108994014064255,57,57,0.7810899401406426,0.7810899401406426,8,0.13703332283169167,0.13703332283169167,15,6.4,0.8,8
16,LOW,7.798921576724463,7.798921576724463,39,39,0.7798921576724464,0.7798921576724464,4,0.19997234812114006,0.19997234812114006,15,6.4,0.8,8
17,LOW,42.35662865322162,42.35662865322162,81,81,4.235662865322162,4.235662865322162,2,0.5229213413977978,0.5229213413977978,15,6.4,0.8,8
18,LOW,6.764468918823209,6.764468918823209,96,96,0.676446891882321,0.676446891882321,2,0.07046321790440843,0.07046321790440843,15,6.4,0.8,8
19,LOW,2.996752147137543,2.996752147137543,40,40,0.2996752147137543,0.2996752147137543,8,0.07491880367843858,0.07491880367843858,15,6.4,0.8,8
20,HIGH,8.371407147924453,16.742814295848905,83,83,0.8371407147924453,0.8371407147924453,1,0.10086032708342714,0.20172065416685428,15,6.4,0.8,8
1,HIGH,2.3747560012490965,4.749512002498193,65,65,0.23747560012490965,0.23747560012490965,3,0.03653470771152456,0.07306941542304912,16,6.4,0.8,8
2,LOW,2.4960479693472806,2.4960479693472806,24,24,0.24960479693472806,0.24960479693472806,3,0.10400199872280336,0.10400199872280336,16,6.4,0.8,8
3,HIGH,18.0,36,36,36,1.8,1.8,8,0.5,1.0,16,6.4,0.8,8
4,HIGH,7.704585691324438,15.409171382648877,99,99,0.7704585691324439,0.7704585691324439,7,0.07782409789216604,0.1556481957843321,16,6.4,0.8,8
5,HIGH,15.5,31,31,31,1.55,1.55,7,0.5,1.0,16,6.4,0.8,8
6,LOW,4.388757955105824,4.388757955105824,16,16,0.4388757955105824,0.4388757955105824,8,0.274297372194114,0.274297372194114,16,6.4,0.8,8
7,LOW,1.6870945888522977,1.6870945888522977,14,14,0.16870945888522978,0.16870945888522978,7,0.12050675634659269,0.12050675634659269,16,6.4,0.8,8
8,LOW,4.0211863610415,4.0211863610415,14,14,0.40211863610415,0.40211863610415,5,0.28722759721725,0.28722759721725,16,6.4,0.8,8
9,LOW,5.491457900886953,5.491457900886953,18,18,0.5491457900886954,0.5491457900886954,2,0.3050809944937196,0.3050809944937196,16,6.4,0.8,8
10,HIGH,13.008685365058348,26.017370730116696,39,39,1.3008685365058348,1.3008685365058348,1,0.3335560350014961,0.6671120700029922,16,6.4,0.8,8
11,LOW,27.34933320908635,27.34933320908635,42,42,2.734933320908635,2.734933320908635,1,0.6511746002163417,0.6511746002163417,16,6.4,0.8,8
12,HIGH,5.000407251744632,10.000814503489265,12,12,0.5000407251744633,0.5000407251744633,4,0.4167006043120527,0.8334012086241054,16,6.4,0.8,8
13,LOW,19.887493228363482,19.887493228363482,72,72,1.9887493228363482,1.9887493228363482,5,0.2762151837272706,0.2762151837272706,16,6.4,0.8,8
14,LOW,25.801534502749952,25.801534502749952,76,76,2.580153450274995,2.580153450274995,6,0.33949387503618356,0.33949387503618356,16,6.4,0.8,8
15,LOW,6.387506381426454,6.387506381426454,56,56,0.6387506381426454,0.6387506381426454,1,0.11406261395404382,0.11406261395404382,16,6.4,0.8,8
16,HIGH,5.0117161317824275,10.023432263564855,29,29,0.5011716131782428,0.5011716131782428,2,0.1728177976476699,0.3456355952953398,16,6.4,0.8,8
17,LOW,1.8862852822995981,1.8862852822995981,71,71,0.18862852822995982,0.18862852822995982,8,0.02656739834224786,0.02656739834224786,16,6.4,0.8,8
18,LOW,0.602318023060423,0.602318023060423,15,15,0.060231802306042304,0.060231802306042304,3,0.04015453487069487,0.04015453487069487,16,6.4,0.8,8
19,LOW,36.38555072178772,36.38555072178772,63,63,3.6385550721787725,3.6385550721787725,5,0.5775484241553607,0.5775484241553607,16,6.4,0.8,8
20,HIGH,7.517985816114374,15.035971632228748,60,60,0.7517985816114374,0.7517985816114374,8,0.12529976360190623,0.25059952720381246,16,6.4,0.8,8
1,HIGH,11.633563633203089,23.267127266406177,37,37,1.163356363320309,1.163356363320309,3,0.31442063873521864,0.6288412774704373,17,6.4,0.8,8
2,LOW,0.36306939572426433,0.36306939572426433,17,17,0.036306939572426436,0.036306939572426436,1,0.021357023277897902,0.021357023277897902,17,6.4,0.8,8
3,LOW,15.150111964570446,15.150111964570446,97,97,1.5150111964570447,1.5150111964570447,6,0.1561867212842314,0.1561867212842314,17,6.4,0.8,8
4,LOW,45.664081279024266,45.664081279024266,76,76,4.5664081279024265,4.5664081279024265,1,0.6008431747240035,0.6008431747240035,17,6.4,0.8,8
5,LOW,4.004382899639639,4.004382899639639,86,86,0.4004382899639639,0.4004382899639639,6,0.04656259185627487,0.04656259185627487,17,6.4,0.8,8
6,LOW,5.454954180629148,5.454954180629148,60,60,0.5454954180629148,0.5454954180629148,8,0.0909159030104858,0.0909159030104858,17,6.4,0.8,8
7,LOW,87.0,87,87,87,8.700000000000001,8.700000000000001,2,1.0,1.0,17,6.4,0.8,8
8,LOW,23.990786225544937,23.990786225544937,82,82,2.399078622554494,2.399078622554494,8,0.29257056372615775,0.29257056372615775,17,6.4,0.8,8
9,LOW,5.914424628321978,5.914424628321978,66,66,0.5914424628321978,0.5914424628321978,8,0.08961249436851482,0.08961249436851482,17,6.4,0.8,8
10,HIGH,5.0,10,10,10,0.5,0.5,5,0.5,1.0,17,6.4,0.8,8
11,HIGH,7.406319154340286,14.812638308680572,70,70,0.7406319154340286,0.7406319154340286,5,0.10580455934771837,0.21160911869543675,17,6.4,0.8,8
12,LOW,1.0289717313315005,1.0289717313315005,17,17,0.10289717313315005,0.10289717313315005,7,0.060527748901852974,0.060527748901852974,17,6.4,0.8,8
13,HIGH,39.5,79,79,79,3.95,3.95,6,0.5,1.0,17,6.4,0.8,8
14,HIGH,11.052415887938679,22.104831775877358,41,41,1.105241588793868,1.105241588793868,3,0.2695711192180166,0.5391422384360331,17,6.4,0.8,8
15,HIGH,3.222653678019974,6.445307356039948,71,71,0.32226536780199744,0.32226536780199744,8,0.04538948842281654,0.09077897684563307,17,6.4,0.8,8
16,LOW,27.984873302362313,27.984873302362313,47,47,2.7984873302362314,2.7984873302362314,8,0.5954228362204748,0.5954228362204748,17,6.4,0.8,8
17,LOW,31.8046591818963,31.8046591818963,79,79,3.1804659181896304,3.1804659181896304,1,0.40259062255564937,0.40259062255564937,17,6.4,0.8,8
18,HIGH,2.638899207728513,5.277798415457026,46,46,0.2638899207728513,0.2638899207728513,7,0.05736737408105463,0.11473474816210925,17,6.4,0.8,8
19,HIGH,7.0,14,14,14,0.7000000000000001,0.7000000000000001,5,0.5,1.0,17,6.4,0.8,8
20,HIGH,1.4075156963915425,2.815031392783085,36,36,0.14075156963915425,0.14075156963915425,8,0.0390976582330984,0.0781953164661968,17,6.4,0.8,8
1,HIGH,13.0,26,26,26,1.3,1.3,8,0.5,1.0,18,6.4,0.8,8
2,HIGH,3.6410492404026273,7.282098480805255,27,27,0.36410492404026273,0.36410492404026273,8,0.13485367557046768,0.26970735114093536,18,6.4,0.8,8
3,HIGH,26.21137430281499,52.42274860562998,74,74,2.621137430281499,2.621137430281499,2,0.3542077608488512,0.7084155216977024,18,6.4,0.8,8
4,HIGH,1.4944746692579276,2.988949338515855,73,73,0.14944746692579278,0.14944746692579278,6,0.020472255743259282,0.040944511486518564,18,6.4,0.8,8
5,HIGH,13.899852021837193,27.799704043674385,78,78,1.3899852021837193,1.3899852021837193,4,0.17820323104919478,0.35640646209838955,18,6.4,0.8,8
6,HIGH,0.0457631176732356,0.0915262353464712,52,52,0.00457631176732356,0.00457631176732356,1,0.0008800599552545307,0.0017601199105090615,18,6.4,0.8,8
7,HIGH,21.5,43,43,43,2.15,2.15,3,0.5,1.0,18,6.4,0.8,8
8,HIGH,7.905436061893434,15.810872123786869,62,62,0.7905436061893435,0.7905436061893435,2,0.12750703325634571,0.25501406651269143,18,6.4,0.8,8
9,LOW,1.1466640847005465,1.1466640847005465,22,22,0.11466640847005466,0.11466640847005466,1,0.05212109475911575,0.05212109475911575,18,6.4,0.8,8
10,HIGH,4.29171528799834,8.58343057599668,86,86,0.429171528799834,0.429171528799834,8,0.04990366613951558,0.09980733227903116,18,6.4,0.8,8
11,LOW,18.0,18,18,18,1.8,1.8,5,1.0,1.0,18,6.4,0.8,8
