ID,Criticality,C_LOW,C_HIGH,Period,Deadline,AP,RP,Flag,U_LOW,U_HIGH,set_id,system_total_utilization,system_target_u_norm,system_cores
5,HIGH,8.52197501511159,17.04395003022318,70,70,0.852197501511159,0.852197501511159,1,0.12174250021587985,0.2434850004317597,11,2.8,0.7,4
6,LOW,3.6788483163958587,3.6788483163958587,57,57,0.3678848316395859,0.3678848316395859,2,0.06454119853326068,0.06454119853326068,11,2.8,0.7,4
7,HIGH,44.92577126818396,89.85154253636792,95,95,4.492577126818396,4.492577126818396,2,0.47290285545456795,0.9458057109091359,11,2.8,0.7,4
8,HIGH,0.6594375146981373,1.3188750293962745,27,27,0.06594375146981372,0.06594375146981372,3,0.024423611655486566,0.04884722331097313,11,2.8,0.7,4
9,HIGH,22.744299302997433,45.488598605994866,69,69,2.2744299302997435,2.2744299302997435,3,0.3296275261303976,0.6592550522607952,11,2.8,0.7,4
10,HIGH,7.243131198392547,14.486262396785094,44,44,0.7243131198392547,0.7243131198392547,1,0.16461661814528517,0.32923323629057033,11,2.8,0.7,4
11,HIGH,6.462395780854191,12.924791561708382,81,81,0.6462395780854191,0.6462395780854191,1,0.07978266396116285,0.1595653279223257,11,2.8,0.7,4
12,HIGH,26.95573229360272,53.91146458720544,67,67,2.695573229360272,2.695573229360272,3,0.40232436259108534,0.8046487251821707,11,2.8,0.7,4
13,LOW,24.736924064064144,24.736924064064144,97,97,2.4736924064064145,2.4736924064064145,1,0.2550198357120015,0.2550198357120015,11,2.8,0.7,4
14,HIGH,1.943650268703653,3.887300537407306,27,27,0.1943650268703653,0.1943650268703653,3,0.07198704698902418,0.14397409397804836,11,2.8,0.7,4
15,LOW,2.172096942669729,2.172096942669729,42,42,0.21720969426697292,0.21720969426697292,3,0.05171659387308879,0.05171659387308879,11,2.8,0.7,4
16,HIGH,0.5781309669239243,1.1562619338478486,14,14,0.05781309669239243,0.05781309669239243,1,0.041295069065994595,0.08259013813198919,11,2.8,0.7,4
1,HIGH,9.958264286750714,19.916528573501427,63,63,0.9958264286750714,0.9958264286750714,3,0.15806768709128116,0.3161353741825623,12,2.8,0.7,4
2,LOW,3.400906180043704,3.400906180043704,33,33,0.3400906180043704,0.3400906180043704,1,0.10305776303162739,0.10305776303162739,12,2.8,0.7,4
3,LOW,7.230551020780087,7.230551020780087,36,36,0.7230551020780087,0.7230551020780087,4,0.20084863946611353,0.20084863946611353,12,2.8,0.7,4
4,LOW,9.967892954675762,9.967892954675762,98,98,0.9967892954675762,0.9967892954675762,4,0.10171319341505879,0.10171319341505879,12,2.8,0.7,4
5,HIGH,2.6986054466807556,5.397210893361511,51,51,0.2698605446680756,0.2698605446680756,2,0.052913832287857954,0.10582766457571591,12,2.8,0.7,4
6,LOW,6.462768881312648,6.462768881312648,95,95,0.6462768881312648,0.6462768881312648,2,0.06802914611908051,0.06802914611908051,12,2.8,0.7,4
7,LOW,23.107857924337356,23.107857924337356,92,92,2.3107857924337356,2.3107857924337356,4,0.25117236874279736,0.25117236874279736,12,2.8,0.7,4
8,LOW,4.193855847712075,4.193855847712075,75,75,0.4193855847712075,0.4193855847712075,2,0.05591807796949433,0.05591807796949433,12,2.8,0.7,4
9,LOW,1.0805692958830249,1.0805692958830249,70,70,0.10805692958830249,0.10805692958830249,4,0.015436704226900355,0.015436704226900355,12,2.8,0.7,4
10,HIGH,41.0,82,82,82,4.1000000000000005,4.1000000000000005,3,0.5,1.0,12,2.8,0.7,4
11,HIGH,0.3880567228609324,0.7761134457218648,19,19,0.038805672286093246,0.038805672286093246,4,0.02042403804531223,0.04084807609062446,12,2.8,0.7,4
12,LOW,0.8737039833392612,0.8737039833392612,43,43,0.08737039833392612,0.08737039833392612,4,0.020318697286959564,0.020318697286959564,12,2.8,0.7,4
13,HIGH,21.552513896262404,43.10502779252481,64,64,2.1552513896262404,2.1552513896262404,2,0.33675802962910006,0.6735160592582001,12,2.8,0.7,4
14,HIGH,3.7347828799219744,7.469565759843949,24,24,0.37347828799219746,0.37347828799219746,4,0.15561595333008227,0.31123190666016454,12,2.8,0.7,4
15,HIGH,4.20160265630731,8.40320531261462,39,39,0.42016026563073106,0.42016026563073106,2,0.10773340144377719,0.21546680288755438,12,2.8,0.7,4
16,HIGH,31.0,62,62,62,3.1,3.1,1,0.5,1.0,12,2.8,0.7,4
1,HIGH,0.687625856115265,1.37525171223053,39,39,0.06876258561152651,0.06876258561152651,3,0.01763143220808372,0.03526286441616744,13,2.8,0.7,4
2,HIGH,20.143007787955014,40.28601557591003,80,80,2.0143007787955014,2.0143007787955014,2,0.2517875973494377,0.5035751946988754,13,2.8,0.7,4
3,HIGH,0.25403286404762415,0.5080657280952483,10,10,0.025403286404762415,0.025403286404762415,1,0.025403286404762415,0.05080657280952483,13,2.8,0.7,4
4,LOW,4.662073465307731,4.662073465307731,43,43,0.46620734653077317,0.46620734653077317,4,0.10842031314669143,0.10842031314669143,13,2.8,0.7,4
5,LOW,6.933030582615749,6.933030582615749,19,19,0.6933030582615749,0.6933030582615749,1,0.3648963464534605,0.3648963464534605,13,2.8,0.7,4
6,LOW,3.17204753764698,3.17204753764698,23,23,0.31720475376469803,0.31720475376469803,4,0.1379151103324774,0.1379151103324774,13,2.8,0.7,4
7,LOW,8.948735604134628,8.948735604134628,50,50,0.8948735604134628,0.8948735604134628,2,0.17897471208269256,0.17897471208269256,13,2.8,0.7,4
8,HIGH,5.1805056770265425,10.361011354053085,39,39,0.5180505677026542,0.5180505677026542,3,0.13283347889811647,0.26566695779623295,13,2.8,0.7,4
9,LOW,2.3569358269363727,2.3569358269363727,81,81,0.23569358269363727,0.23569358269363727,3,0.029097973172053985,0.029097973172053985,13,2.8,0.7,4
10,LOW,10.647811803037701,10.647811803037701,76,76,1.0647811803037701,1.0647811803037701,4,0.140102786882075,0.140102786882075,13,2.8,0.7,4
11,LOW,4.591359614105472,4.591359614105472,19,19,0.45913596141054724,0.45913596141054724,1,0.24165050600555116,0.24165050600555116,13,2.8,0.7,4
12,HIGH,8.656757578554448,17.313515157108895,41,41,0.8656757578554448,0.8656757578554448,2,0.21114042874523042,0.42228085749046085,13,2.8,0.7,4
13,LOW,1.672006295117531,1.672006295117531,33,33,0.1672006295117531,0.1672006295117531,4,0.05066685742780397,0.05066685742780397,13,2.8,0.7,4
14,LOW,69.62388671696179,69.62388671696179,88,88,6.962388671696179,6.962388671696179,4,0.7911805308745659,0.7911805308745659,13,2.8,0.7,4
15,HIGH,7.797594357108796,15.595188714217592,79,79,0.7797594357108797,0.7797594357108797,1,0.09870372603935185,0.1974074520787037,13,2.8,0.7,4
16,HIGH,0.9209609569493423,1.8419219138986846,47,47,0.09209609569493424,0.09209609569493424,1,0.01959491397764558,0.03918982795529116,13,2.8,0.7,4
1,LOW,13.57991021629464,13.57991021629464,38,38,1.3579910216294642,1.3579910216294642,1,0.3573660583235432,0.3573660583235432,14,2.8,0.7,4
2,HIGH,2.3502778311530728,4.7005556623061455,97,97,0.23502778311530728,0.23502778311530728,3,0.024229668362402812,0.048459336724805624,14,2.8,0.7,4
3,LOW,2.5417381512626616,2.5417381512626616,57,57,0.2541738151262662,0.2541738151262662,4,0.04459189739057301,0.04459189739057301,14,2.8,0.7,4
4,LOW,2.860006427670257,2.860006427670257,16,16,0.2860006427670257,0.2860006427670257,4,0.17875040172939105,0.17875040172939105,14,2.8,0.7,4
5,HIGH,9.851883609551837,19.703767219103675,58,58,0.9851883609551838,0.9851883609551838,4,0.16986006223365238,0.33972012446730476,14,2.8,0.7,4
6,HIGH,24.675652463620157,49.351304927240314,86,86,2.4675652463620157,2.4675652463620157,4,0.2869261914374437,0.5738523828748874,14,2.8,0.7,4
7,HIGH,26.049936229049898,52.099872458099796,66,66,2.60499362290499,2.60499362290499,3,0.39469600347045297,0.7893920069409059,14,2.8,0.7,4
8,HIGH,5.923581927853753,11.847163855707507,37,37,0.5923581927853754,0.5923581927853754,2,0.16009680886091227,0.32019361772182453,14,2.8,0.7,4
9,LOW,8.209164616122031,8.209164616122031,84,84,0.8209164616122031,0.8209164616122031,4,0.09772815019192894,0.09772815019192894,14,2.8,0.7,4
10,LOW,1.0531556307372227,1.0531556307372227,19,19,0.10531556307372228,0.10531556307372228,2,0.05542924372301172,0.05542924372301172,14,2.8,0.7,4
11,HIGH,4.29738295110189,8.59476590220378,29,29,0.4297382951101891,0.4297382951101891,4,0.14818561900351346,0.2963712380070269,14,2.8,0.7,4
12,HIGH,9.71316275533476,19.42632551066952,32,32,0.9713162755334761,0.9713162755334761,2,0.30353633610421127,0.6070726722084225,14,2.8,0.7,4
13,LOW,3.447074151071461,3.447074151071461,100,100,0.3447074151071461,0.3447074151071461,1,0.03447074151071461,0.03447074151071461,14,2.8,0.7,4
14,HIGH,15.590928247320894,31.18185649464179,65,65,1.5590928247320894,1.5590928247320894,1,0.2398604345741676,0.4797208691483352,14,2.8,0.7,4
15,LOW,5.392169375058381,5.392169375058381,50,50,0.5392169375058381,0.5392169375058381,2,0.10784338750116762,0.10784338750116762,14,2.8,0.7,4
16,LOW,6.875014845401965,6.875014845401965,35,35,0.6875014845401966,0.6875014845401966,2,0.19642899558291327,0.19642899558291327,14,2.8,0.7,4
1,HIGH,9.839830593134021,19.679661186268042,65,65,0.9839830593134021,0.9839830593134021,4,0.15138200912513877,0.30276401825027754,15,3.2,0.8,4
2,LOW,6.809611633438507,6.809611633438507,61,61,0.6809611633438508,0.6809611633438508,2,0.11163297759735258,0.11163297759735258,15,3.2,0.8,4
3,HIGH,23.306797330132152,46.613594660264305,71,71,2.3306797330132154,2.3306797330132154,1,0.32826475112862186,0.6565295022572437,15,3.2,0.8,4
4,LOW,6.4240772155840205,6.4240772155840205,83,83,0.6424077215584021,0.6424077215584021,3,0.077398520669687,0.077398520669687,15,3.2,0.8,4
5,LOW,10.531292076983553,10.531292076983553,47,47,1.0531292076983554,1.0531292076983554,4,0.2240700441911394,0.2240700441911394,15,3.2,0.8,4
6,HIGH,2.885894864141066,5.771789728282132,11,11,0.28858948641410664,0.28858948641410664,2,0.26235407855827875,0.5247081571165575,15,3.2,0.8,4
7,HIGH,2.201619369528909,4.403238739057818,30,30,0.22016193695289088,0.22016193695289088,3,0.0733873123176303,0.1467746246352606,15,3.2,0.8,4
8,HIGH,0.9979611763813274,1.9959223527626548,16,16,0.09979611763813274,0.09979611763813274,1,0.062372573523832964,0.12474514704766593,15,3.2,0.8,4
9,LOW,4.897608045044643,4.897608045044643,92,92,0.4897608045044643,0.4897608045044643,4,0.05323487005483307,0.05323487005483307,15,3.2,0.8,4
10,HIGH,7.0,14,14,14,0.7000000000000001,0.7000000000000001,2,0.5,1.0,15,3.2,0.8,4
11,HIGH,2.631369163701236,5.262738327402472,100,100,0.2631369163701236,0.2631369163701236,4,0.02631369163701236,0.05262738327402472,15,3.2,0.8,4
12,HIGH,40.65394373880818,81.30788747761636,93,93,4.065394373880818,4.065394373880818,3,0.43713917998718477,0.8742783599743695,15,3.2,0.8,4
13,HIGH,33.630592162891006,67.26118432578201,97,97,3.3630592162891007,3.3630592162891007,1,0.3467071356999073,0.6934142713998146,15,3.2,0.8,4
14,HIGH,13.294474760468683,26.588949520937366,78,78,1.3294474760468684,1.3294474760468684,2,0.17044198410857286,0.3408839682171457,15,3.2,0.8,4
15,HIGH,9.626678882191255,19.25335776438251,80,80,0.9626678882191255,0.9626678882191255,2,0.12033348602739069,0.24066697205478138,15,3.2,0.8,4
16,LOW,6.989920428196424,6.989920428196424,40,40,0.6989920428196424,0.6989920428196424,1,0.17474801070491058,0.17474801070491058,15,3.2,0.8,4
1,HIGH,2.4437065501173643,4.8874131002347285,23,23,0.24437065501173644,0.24437065501173644,1,0.10624811087466801,0.21249622174933602,16,3.2,0.8,4
2,LOW,1.8510326126151746,1.8510326126151746,52,52,0.18510326126151747,0.18510326126151747,3,0.03559678101183028,0.03559678101183028,16,3.2,0.8,4
3,HIGH,17.76216137534027,35.52432275068054,95,95,1.776216137534027,1.776216137534027,3,0.1869701197404239,0.3739402394808478,16,3.2,0.8,4
4,LOW,13.715591164170363,13.715591164170363,56,56,1.3715591164170364,1.3715591164170364,3,0.24492127078875647,0.24492127078875647,16,3.2,0.8,4
5,LOW,1.427574226488177,1.427574226488177,19,19,0.14275742264881772,0.14275742264881772,2,0.0751354856046409,0.0751354856046409,16,3.2,0.8,4
6,LOW,4.54997003969496,4.54997003969496,31,31,0.45499700396949605,0.45499700396949605,4,0.14677322708693422,0.14677322708693422,16,3.2,0.8,4
7,HIGH,26.5,53,53,53,2.6500000000000004,2.6500000000000004,1,0.5,1.0,16,3.2,0.8,4
8,LOW,7.715136245950228,7.715136245950228,88,88,0.7715136245950229,0.7715136245950229,4,0.08767200279488896,0.08767200279488896,16,3.2,0.8,4
9,HIGH,3.7859882873039314,7.571976574607863,76,76,0.3785988287303932,0.3785988287303932,2,0.049815635359262256,0.09963127071852451,16,3.2,0.8,4
10,LOW,31.300138527832864,31.300138527832864,88,88,3.1300138527832866,3.1300138527832866,4,0.35568339236173707,0.35568339236173707,16,3.2,0.8,4
11,LOW,2.6656472712058417,2.6656472712058417,64,64,0.26656472712058416,0.26656472712058416,1,0.041650738612591276,0.041650738612591276,16,3.2,0.8,4
12,HIGH,15.1602222675162,30.3204445350324,60,60,1.5160222267516201,1.5160222267516201,4,0.25267037112527,0.50534074225054,16,3.2,0.8,4
13,HIGH,2.3403043604079268,4.6806087208158536,12,12,0.23403043604079268,0.23403043604079268,4,0.19502536336732723,0.39005072673465446,16,3.2,0.8,4
14,LOW,18.985987933469364,18.985987933469364,99,99,1.8985987933469364,1.8985987933469364,2,0.19177765589362994,0.19177765589362994,16,3.2,0.8,4
15,HIGH,35.74960295984849,71.49920591969698,78,78,3.574960295984849,3.574960295984849,3,0.4583282430749806,0.9166564861499612,16,3.2,0.8,4
16,HIGH,1.8500752323152998,3.7001504646305996,23,23,0.18500752323153,0.18500752323153,2,0.08043805357892608,0.16087610715785217,16,3.2,0.8,4
1,HIGH,0.0920908611538005,0.184181722307601,22,22,0.00920908611538005,0.00920908611538005,3,0.004185948234263659,0.008371896468527318,17,3.2,0.8,4
2,LOW,58.324491008257596,58.324491008257596,94,94,5.83244910082576,5.83244910082576,4,0.620473308598485,0.620473308598485,17,3.2,0.8,4
3,HIGH,1.8252139287933606,3.6504278575867213,47,47,0.18252139287933608,0.18252139287933608,2,0.038834338910497035,0.07766867782099407,17,3.2,0.8,4
4,LOW,2.1371543332034015,2.1371543332034015,15,15,0.21371543332034015,0.21371543332034015,3,0.14247695554689344,0.14247695554689344,17,3.2,0.8,4
5,LOW,11.049229241328739,11.049229241328739,34,34,1.104922924132874,1.104922924132874,3,0.3249773306273158,0.3249773306273158,17,3.2,0.8,4
6,HIGH,1.2537274764344417,2.5074549528688834,28,28,0.12537274764344417,0.12537274764344417,4,0.04477598130123006,0.08955196260246012,17,3.2,0.8,4
7,LOW,8.463927874518504,8.463927874518504,34,34,0.8463927874518504,0.8463927874518504,2,0.24893905513289716,0.24893905513289716,17,3.2,0.8,4
8,HIGH,5.045946743320634,10.091893486641268,89,89,0.5045946743320634,0.5045946743320634,4,0.05669603082382735,0.1133920616476547,17,3.2,0.8,4
9,HIGH,0.2223008891317102,0.4446017782634204,20,20,0.02223008891317102,0.02223008891317102,3,0.01111504445658551,0.02223008891317102,17,3.2,0.8,4
10,HIGH,5.189752346686216,10.379504693372432,16,16,0.5189752346686216,0.5189752346686216,1,0.3243595216678885,0.648719043335777,17,3.2,0.8,4
11,LOW,3.252579270751845,3.252579270751845,32,32,0.3252579270751845,0.3252579270751845,1,0.10164310221099515,0.10164310221099515,17,3.2,0.8,4
12,HIGH,14.223666991463553,28.447333982927105,92,92,1.4223666991463553,1.4223666991463553,1,0.15460507599416906,0.3092101519883381,17,3.2,0.8,4
13,HIGH,33.0,66,66,66,3.3000000000000003,3.3000000000000003,3,0.5,1.0,17,3.2,0.8,4
14,LOW,13.402556799513349,13.402556799513349,96,96,1.340255679951335,1.340255679951335,3,0.1396099666615974,0.1396099666615974,17,3.2,0.8,4
15,LOW,9.126446127846043,9.126446127846043,66,66,0.9126446127846043,0.9126446127846043,4,0.1382794867855461,0.1382794867855461,17,3.2,0.8,4
16,LOW,0.8509666620968479,0.8509666620968479,21,21,0.0850966662096848,0.0850966662096848,4,0.04052222200461181,0.04052222200461181,17,3.2,0.8,4
1,LOW,8.83739381676413,8.83739381676413,28,28,0.8837393816764131,0.8837393816764131,4,0.3156212077415761,0.3156212077415761,18,3.2,0.8,4
2,LOW,1.3039953607735129,1.3039953607735129,56,56,0.1303995360773513,0.1303995360773513,3,0.023285631442384158,0.023285631442384158,18,3.2,0.8,4
3,LOW,10.305250001918706,10.305250001918706,44,44,1.0305250001918707,1.0305250001918707,1,0.23421022731633423,0.23421022731633423,18,3.2,0.8,4
4,HIGH,8.130992814536697,16.261985629073394,22,22,0.8130992814536697,0.8130992814536697,2,0.3695905824789408,0.7391811649578816,18,3.2,0.8,4
5,HIGH,9.5,19,19,19,0.9500000000000001,0.9500000000000001,4,0.5,1.0,18,3.2,0.8,4
6,LOW,0.023404533170783726,0.023404533170783726,49,49,0.002340453317078373,0.002340453317078373,3,0.00047764353409762705,0.00047764353409762705,18,3.2,0.8,4
7,LOW,12.834905635673364,12.834905635673364,44,44,1.2834905635673364,1.2834905635673364,3,0.29170240081075827,0.29170240081075827,18,3.2,0.8,4
8,LOW,29.31698141744573,29.31698141744573,61,61,2.9316981417445733,2.9316981417445733,4,0.480606252745012,0.480606252745012,18,3.2,0.8,4
9,LOW,5.706330778786586,5.706330778786586,57,57,0.5706330778786586,0.5706330778786586,3,0.1001110662945015,0.1001110662945015,18,3.2,0.8,4
10,HIGH,2.150655149778443,4.301310299556886,61,61,0.21506551497784432,0.21506551497784432,4,0.035256641799646604,0.07051328359929321,18,3.2,0.8,4
11,LOW,3.8879584876002227,3.8879584876002227,80,80,0.38879584876002227,0.38879584876002227,3,0.04859948109500278,0.04859948109500278,18,3.2,0.8,4
12,HIGH,3.359981295461913,6.719962590923826,15,15,0.33599812954619135,0.33599812954619135,3,0.2239987530307942,0.4479975060615884,18,3.2,0.8,4
13,HIGH,0.9126704070180608,1.8253408140361216,15,15,0.09126704070180608,0.09126704070180608,1,0.06084469380120405,0.1216893876024081,18,3.2,0.8,4
14,HIGH,7.802342286984635,15.60468457396927,56,56,0.7802342286984635,0.7802342286984635,3,0.13932754083901133,0.27865508167802266,18,3.2,0.8,4
15,HIGH,2.734275610679081,5.468551221358162,12,12,0.2734275610679081,0.2734275610679081,4,0.2278563008899234,0.4557126017798468,18,3.2,0.8,4
16,HIGH,0.6836393284080649,1.3672786568161297,14,14,0.06836393284080648,0.06836393284080648,1,0.04883138060057606,0.09766276120115212,18,3.2,0.8,4
1,HIGH,11.299443291676214,22.598886583352428,85,85,1.1299443291676214,1.1299443291676214,4,0.13293462696089664,0.2658692539217933,19,3.2,0.8,4
2,HIGH,2.062057249401567,4.124114498803134,91,91,0.20620572494015674,0.20620572494015674,4,0.022659969773643596,0.04531993954728719,19,3.2,0.8,4
3,LOW,7.912972816652186,7.912972816652186,24,24,0.7912972816652186,0.7912972816652186,2,0.3297072006938411,0.3297072006938411,19,3.2,0.8,4
4,HIGH,2.6789389129718044,5.357877825943609,11,11,0.26789389129718044,0.26789389129718044,3,0.24353990117925495,0.4870798023585099,19,3.2,0.8,4
5,HIGH,13.461548855673316,26.92309771134663,94,94,1.3461548855673318,1.3461548855673318,1,0.14320796654971613,0.28641593309943225,19,3.2,0.8,4
6,HIGH,11.095957739258555,22.19191547851711,58,58,1.1095957739258555,1.1095957739258555,1,0.19130961619411302,0.38261923238822604,19,3.2,0.8,4
7,HIGH,15.55479677052086,31.10959354104172,45,45,1.555479677052086,1.555479677052086,3,0.3456621504560191,0.6913243009120382,19,3.2,0.8,4
8,LOW,4.579494329306769,4.579494329306769,32,32,0.4579494329306769,0.4579494329306769,3,0.14310919779083653,0.14310919779083653,19,3.2,0.8,4
9,HIGH,12.902896122307201,25.805792244614402,47,47,1.2902896122307201,1.2902896122307201,4,0.2745297047299404,0.5490594094598809,19,3.2,0.8,4
10,LOW,3.4298341176871667,3.4298341176871667,17,17,0.3429834117687167,0.3429834117687167,3,0.2017549480992451,0.2017549480992451,19,3.2,0.8,4
11,HIGH,23.03147118703476,46.06294237406952,99,99,2.303147118703476,2.303147118703476,4,0.23264112310136123,0.46528224620272246,19,3.2,0.8,4
12,HIGH,41.0,82,82,82,4.1000000000000005,4.1000000000000005,3,0.5,1.0,19,3.2,0.8,4
13,HIGH,7.20635043367089,14.41270086734178,56,56,0.7206350433670891,0.7206350433670891,1,0.12868482917269447,0.25736965834538894,19,3.2,0.8,4
14,LOW,9.286303833573402,9.286303833573402,78,78,0.9286303833573403,0.9286303833573403,4,0.11905517735350515,0.11905517735350515,19,3.2,0.8,4
15,HIGH,12.974042679984075,25.94808535996815,89,89,1.2974042679984077,1.2974042679984077,4,0.14577576044925927,0.29155152089851855,19,3.2,0.8,4
16,HIGH,1.5699393559588493,3.1398787119176985,89,89,0.15699393559588493,0.15699393559588493,1,0.017639768044481453,0.03527953608896291,19,3.2,0.8,4
